timestamp,pwm_1,pwm_2,pwm_3,pwm_4
1.1400000000000001,1550.0,1550.0,1550.0,1550.0
1.16,1550.0,1550.0,1550.0,1550.0
1.18,1550.0,1550.0,1550.0,1550.0
1.2,1550.0,1550.0,1550.0,1550.0
1.22,1550.0,1550.0,1550.0,1550.0
1.24,1550.0,1550.0,1550.0,1550.0
1.26,1550.0,1550.0,1550.0,1550.0
1.28,1550.0,1550.0,1550.0,1550.0
1.3,1550.0,1550.0,1550.0,1550.0
1.32,1550.0,1550.0,1550.0,1550.0
1.34,1550.0,1550.0,1550.0,1550.0
1.36,1550.0,1550.0,1550.0,1550.0
1.3800000000000001,1550.0,1550.0,1550.0,1550.0
1.4000000000000001,1550.0,1550.0,1550.0,1550.0
1.42,1550.0,1550.0,1550.0,1550.0
1.44,1550.0,1550.0,1550.0,1550.0
1.46,1550.0,1550.0,1550.0,1550.0
1.48,1550.0,1550.0,1550.0,1550.0
1.5,1550.0,1550.0,1550.0,1550.0
1.52,1550.0,1550.0,1550.0,1550.0
1.54,1550.0,1550.0,1550.0,1550.0
1.56,1550.0,1550.0,1550.0,1550.0
1.58,1550.0,1550.0,1550.0,1550.0
1.6,1550.0,1550.0,1550.0,1550.0
1.62,1550.0,1550.0,1550.0,1550.0
1.6400000000000001,1550.0,1550.0,1550.0,1550.0
1.6600000000000001,1550.0,1550.0,1550.0,1550.0
1.68,1550.0,1550.0,1550.0,1550.0
1.7,1550.0,1550.0,1550.0,1550.0
1.72,1550.0,1550.0,1550.0,1550.0
1.74,1550.0,1550.0,1550.0,1550.0
1.76,1550.0,1550.0,1550.0,1550.0
1.78,1550.0,1550.0,1550.0,1550.0
1.8,1550.0,1550.0,1550.0,1550.0
1.82,1550.0,1550.0,1550.0,1550.0
1.84,1550.0,1550.0,1550.0,1550.0
1.86,1550.0,1550.0,1550.0,1550.0
1.8800000000000001,1550.0,1550.0,1550.0,1550.0
1.9000000000000001,1550.0,1550.0,1550.0,1550.0
1.92,1550.0,1550.0,1550.0,1550.0
1.94,1550.0,1550.0,1550.0,1550.0
1.96,1550.0,1550.0,1550.0,1550.0
1.98,1550.0,1550.0,1550.0,1550.0
2.0,1550.0,1550.0,1550.0,1550.0
2.02,1550.0,1550.0,1550.0,1550.0
2.04,1550.0,1550.0,1550.0,1550.0
2.06,1550.0,1550.0,1550.0,1550.0
2.08,1550.0,1550.0,1550.0,1550.0
2.1,1550.0,1550.0,1550.0,1550.0
2.12,1550.0,1550.0,1550.0,1550.0
2.14,1550.0,1550.0,1550.0,1550.0
2.16,1550.0,1550.0,1550.0,1550.0
2.18,1550.0,1550.0,1550.0,1550.0
2.2,1550.0,1550.0,1550.0,1550.0
2.22,1550.0,1550.0,1550.0,1550.0
2.24,1550.0,1550.0,1550.0,1550.0
2.2600000000000002,1550.0,1550.0,1550.0,1550.0
2.2800000000000002,1550.0,1550.0,1550.0,1550.0
2.3000000000000003,1550.0,1550.0,1550.0,1550.0
2.32,1550.0,1550.0,1550.0,1550.0
2.34,1550.0,1550.0,1550.0,1550.0
2.36,1550.0,1550.0,1550.0,1550.0
2.38,1550.0,1550.0,1550.0,1550.0
2.4,1550.0,1550.0,1550.0,1550.0
2.42,1550.0,1550.0,1550.0,1550.0
2.44,1550.0,1550.0,1550.0,1550.0
2.46,1550.0,1550.0,1550.0,1550.0
2.48,1550.0,1550.0,1550.0,1550.0
2.5,1550.0,1550.0,1550.0,1550.0
2.52,1550.0,1550.0,1550.0,1550.0
2.54,1550.0,1550.0,1550.0,1550.0
2.56,1550.0,1550.0,1550.0,1550.0
2.58,1550.0,1550.0,1550.0,1550.0
2.6,1550.0,1550.0,1550.0,1550.0
2.62,1550.0,1550.0,1550.0,1550.0
2.64,1550.0,1550.0,1550.0,1550.0
2.66,1550.0,1550.0,1550.0,1550.0
2.68,1550.0,1550.0,1550.0,1550.0
2.7,1550.0,1550.0,1550.0,1550.0
2.72,1550.0,1550.0,1550.0,1550.0
2.74,1550.0,1550.0,1550.0,1550.0
2.7600000000000002,1550.0,1550.0,1550.0,1550.0
2.7800000000000002,1550.0,1550.0,1550.0,1550.0
2.8000000000000003,1550.0,1550.0,1550.0,1550.0
2.82,1550.0,1550.0,1550.0,1550.0
2.84,1550.0,1550.0,1550.0,1550.0
2.86,1550.0,1550.0,1550.0,1550.0
2.88,1550.0,1550.0,1550.0,1550.0
2.9,1550.0,1550.0,1550.0,1550.0
2.92,1550.0,1550.0,1550.0,1550.0
2.94,1550.0,1550.0,1550.0,1550.0
2.96,1550.0,1550.0,1550.0,1550.0
2.98,1550.0,1550.0,1550.0,1550.0
3.0,1550.0,1550.0,1550.0,1550.0
3.02,1550.0,1550.0,1550.0,1550.0
3.04,1550.0,1550.0,1550.0,1550.0
3.06,1550.0,1550.0,1550.0,1550.0
3.08,1550.0,1550.0,1550.0,1550.0
3.1,1550.0,1550.0,1550.0,1550.0
3.12,1550.0,1550.0,1550.0,1550.0
3.14,1550.0,1550.0,1550.0,1550.0
3.16,1550.0,1550.0,1550.0,1550.0
3.18,1550.0,1550.0,1550.0,1550.0
3.2,1550.0,1550.0,1550.0,1550.0
3.22,1550.0,1550.0,1550.0,1550.0
3.24,1550.0,1550.0,1550.0,1550.0
3.2600000000000002,1550.0,1550.0,1550.0,1550.0
3.2800000000000002,1550.0,1550.0,1550.0,1550.0
3.3000000000000003,1550.0,1550.0,1550.0,1550.0
3.3200000000000003,1550.0,1550.0,1550.0,1550.0
3.34,1550.0,1550.0,1550.0,1550.0
3.36,1550.0,1550.0,1550.0,1550.0
3.38,1550.0,1550.0,1550.0,1550.0
3.4,1550.0,1550.0,1550.0,1550.0
3.42,1550.0,1550.0,1550.0,1550.0
3.44,1550.0,1550.0,1550.0,1550.0
3.46,1550.0,1550.0,1550.0,1550.0
3.48,1550.0,1550.0,1550.0,1550.0
3.5,1550.0,1550.0,1550.0,1550.0
3.52,1550.0,1550.0,1550.0,1550.0
3.54,1550.0,1550.0,1550.0,1550.0
3.56,1550.0,1550.0,1550.0,1550.0
3.58,1550.0,1550.0,1550.0,1550.0
3.6,1550.0,1550.0,1550.0,1550.0
3.62,1550.0,1550.0,1550.0,1550.0
3.64,1550.0,1550.0,1550.0,1550.0
3.66,1550.0,1550.0,1550.0,1550.0
3.68,1550.0,1550.0,1550.0,1550.0
3.7,1550.0,1550.0,1550.0,1550.0
3.72,1550.0,1550.0,1550.0,1550.0
3.74,1550.0,1550.0,1550.0,1550.0
3.7600000000000002,1550.0,1550.0,1550.0,1550.0
3.7800000000000002,1550.0,1550.0,1550.0,1550.0
3.8000000000000003,1550.0,1550.0,1550.0,1550.0
3.8200000000000003,1550.0,1550.0,1550.0,1550.0
3.84,1550.0,1550.0,1550.0,1550.0
3.86,1550.0,1550.0,1550.0,1550.0
3.88,1550.0,1550.0,1550.0,1550.0
3.9,1550.0,1550.0,1550.0,1550.0
3.92,1550.0,1550.0,1550.0,1550.0
3.94,1550.0,1550.0,1550.0,1550.0
3.96,1550.0,1550.0,1550.0,1550.0
3.98,1550.0,1550.0,1550.0,1550.0
4.0,1550.0,1550.0,1550.0,1550.0
4.0200000000000005,1550.0,1550.0,1550.0,1550.0
4.04,1550.0,1550.0,1550.0,1550.0
4.0600000000000005,1550.0,1550.0,1550.0,1550.0
4.08,1550.0,1550.0,1550.0,1550.0
4.1,1550.0,1550.0,1550.0,1550.0
4.12,1550.0,1550.0,1550.0,1550.0
4.14,1550.0,1550.0,1550.0,1550.0
4.16,1550.0,1550.0,1550.0,1550.0
4.18,1550.0,1550.0,1550.0,1550.0
4.2,1550.0,1550.0,1550.0,1550.0
4.22,1550.0,1550.0,1550.0,1550.0
4.24,1550.0,1550.0,1550.0,1550.0
4.26,1550.0,1550.0,1550.0,1550.0
4.28,1550.0,1550.0,1550.0,1550.0
4.3,1550.0,1550.0,1550.0,1550.0
4.32,1550.0,1550.0,1550.0,1550.0
4.34,1550.0,1550.0,1550.0,1550.0
4.36,1550.0,1550.0,1550.0,1550.0
4.38,1550.0,1550.0,1550.0,1550.0
4.4,1550.0,1550.0,1550.0,1550.0
4.42,1550.0,1550.0,1550.0,1550.0
4.44,1550.0,1550.0,1550.0,1550.0
4.46,1550.0,1550.0,1550.0,1550.0
4.48,1550.0,1550.0,1550.0,1550.0
4.5,1550.0,1550.0,1550.0,1550.0
4.5200000000000005,1550.0,1550.0,1550.0,1550.0
4.54,1550.0,1550.0,1550.0,1550.0
4.5600000000000005,1550.0,1550.0,1550.0,1550.0
4.58,1550.0,1550.0,1550.0,1550.0
4.6000000000000005,1550.0,1550.0,1550.0,1550.0
4.62,1550.0,1550.0,1550.0,1550.0
4.64,1550.0,1550.0,1550.0,1550.0
4.66,1550.0,1550.0,1550.0,1550.0
4.68,1550.0,1550.0,1550.0,1550.0
4.7,1550.0,1550.0,1550.0,1550.0
4.72,1550.0,1550.0,1550.0,1550.0
4.74,1550.0,1550.0,1550.0,1550.0
4.76,1550.0,1550.0,1550.0,1550.0
4.78,1550.0,1550.0,1550.0,1550.0
4.8,1550.0,1550.0,1550.0,1550.0
4.82,1550.0,1550.0,1550.0,1550.0
4.84,1550.0,1550.0,1550.0,1550.0
4.86,1550.0,1550.0,1550.0,1550.0
4.88,1550.0,1550.0,1550.0,1550.0
4.9,1550.0,1550.0,1550.0,1550.0
4.92,1550.0,1550.0,1550.0,1550.0
4.94,1550.0,1550.0,1550.0,1550.0
4.96,1550.0,1550.0,1550.0,1550.0
4.98,1550.0,1550.0,1550.0,1550.0
5.0,1550.0,1550.0,1550.0,1550.0
5.0200000000000005,1550.0,1550.0,1550.0,1550.0
5.04,1550.0,1550.0,1550.0,1550.0
5.0600000000000005,1550.0,1550.0,1550.0,1550.0
5.08,1550.0,1550.0,1550.0,1550.0
5.1000000000000005,1550.0,1550.0,1550.0,1550.0
5.12,1550.0,1550.0,1550.0,1550.0
5.14,1550.0,1550.0,1550.0,1550.0
5.16,1550.0,1550.0,1550.0,1550.0
5.18,1550.0,1550.0,1550.0,1550.0
5.2,1550.0,1550.0,1550.0,1550.0
5.22,1550.0,1550.0,1550.0,1550.0
5.24,1550.0,1550.0,1550.0,1550.0
5.26,1550.0,1550.0,1550.0,1550.0
5.28,1550.0,1550.0,1550.0,1550.0
5.3,1550.0,1550.0,1550.0,1550.0
5.32,1550.0,1550.0,1550.0,1550.0
5.34,1550.0,1550.0,1550.0,1550.0
5.36,1550.0,1550.0,1550.0,1550.0
5.38,1550.0,1550.0,1550.0,1550.0
5.4,1550.0,1550.0,1550.0,1550.0
5.42,1550.0,1550.0,1550.0,1550.0
5.44,1550.0,1550.0,1550.0,1550.0
5.46,1550.0,1550.0,1550.0,1550.0
5.48,1550.0,1550.0,1550.0,1550.0
5.5,1550.0,1550.0,1550.0,1550.0
5.5200000000000005,1550.0,1550.0,1550.0,1550.0
5.54,1550.0,1550.0,1550.0,1550.0
5.5600000000000005,1550.0,1550.0,1550.0,1550.0
5.58,1550.0,1550.0,1550.0,1550.0
5.6000000000000005,1550.0,1550.0,1550.0,1550.0
5.62,1550.0,1550.0,1550.0,1550.0
5.64,1550.0,1550.0,1550.0,1550.0
5.66,1550.0,1550.0,1550.0,1550.0
5.68,1550.0,1550.0,1550.0,1550.0
5.7,1550.0,1550.0,1550.0,1550.0
5.72,1550.0,1550.0,1550.0,1550.0
5.74,1550.0,1550.0,1550.0,1550.0
5.76,1550.0,1550.0,1550.0,1550.0
5.78,1550.0,1550.0,1550.0,1550.0
5.8,1550.0,1550.0,1550.0,1550.0
5.82,1550.0,1550.0,1550.0,1550.0
5.84,1550.0,1550.0,1550.0,1550.0
5.86,1550.0,1550.0,1550.0,1550.0
5.88,1550.0,1550.0,1550.0,1550.0
5.9,1550.0,1550.0,1550.0,1550.0
5.92,1550.0,1550.0,1550.0,1550.0
5.94,1550.0,1550.0,1550.0,1550.0
5.96,1550.0,1550.0,1550.0,1550.0
5.98,1550.0,1550.0,1550.0,1550.0
6.0,1550.0,1550.0,1550.0,1550.0
6.0200000000000005,1550.0,1550.0,1550.0,1550.0
6.04,1550.0,1550.0,1550.0,1550.0
6.0600000000000005,1550.0,1550.0,1550.0,1550.0
6.08,1550.0,1550.0,1550.0,1550.0
6.1000000000000005,1550.0,1550.0,1550.0,1550.0
6.12,1550.0,1550.0,1550.0,1550.0
6.140000000000001,1550.0,1550.0,1550.0,1550.0
6.16,1550.0,1550.0,1550.0,1550.0
6.18,1550.0,1550.0,1550.0,1550.0
6.2,1550.0,1550.0,1550.0,1550.0
6.22,1550.0,1550.0,1550.0,1550.0
6.24,1550.0,1550.0,1550.0,1550.0
6.26,1550.0,1550.0,1550.0,1550.0
6.28,1550.0,1550.0,1550.0,1550.0
6.3,1550.0,1550.0,1550.0,1550.0
6.32,1550.0,1550.0,1550.0,1550.0
6.34,1550.0,1550.0,1550.0,1550.0
6.36,1550.0,1550.0,1550.0,1550.0
6.38,1550.0,1550.0,1550.0,1550.0
6.4,1550.0,1550.0,1550.0,1550.0
6.42,1550.0,1550.0,1550.0,1550.0
6.44,1550.0,1550.0,1550.0,1550.0
6.46,1550.0,1550.0,1550.0,1550.0
6.48,1550.0,1550.0,1550.0,1550.0
6.5,1550.0,1550.0,1550.0,1550.0
6.5200000000000005,1550.0,1550.0,1550.0,1550.0
6.54,1550.0,1550.0,1550.0,1550.0
6.5600000000000005,1550.0,1550.0,1550.0,1550.0
6.58,1550.0,1550.0,1550.0,1550.0
6.6000000000000005,1550.0,1550.0,1550.0,1550.0
6.62,1550.0,1550.0,1550.0,1550.0
6.640000000000001,1550.0,1550.0,1550.0,1550.0
6.66,1550.0,1550.0,1550.0,1550.0
6.68,1550.0,1550.0,1550.0,1550.0
6.7,1550.0,1550.0,1550.0,1550.0
6.72,1550.0,1550.0,1550.0,1550.0
6.74,1550.0,1550.0,1550.0,1550.0
6.76,1550.0,1550.0,1550.0,1550.0
6.78,1550.0,1550.0,1550.0,1550.0
6.8,1550.0,1550.0,1550.0,1550.0
6.82,1550.0,1550.0,1550.0,1550.0
6.84,1550.0,1550.0,1550.0,1550.0
6.86,1550.0,1550.0,1550.0,1550.0
6.88,1550.0,1550.0,1550.0,1550.0
6.9,1550.0,1550.0,1550.0,1550.0
6.92,1550.0,1550.0,1550.0,1550.0
6.94,1550.0,1550.0,1550.0,1550.0
6.96,1550.0,1550.0,1550.0,1550.0
6.98,1550.0,1550.0,1550.0,1550.0
7.0,1550.0,1550.0,1550.0,1550.0
7.0200000000000005,1550.0,1550.0,1550.0,1550.0
7.04,1550.0,1550.0,1550.0,1550.0
7.0600000000000005,1550.0,1550.0,1550.0,1550.0
7.08,1550.0,1550.0,1550.0,1550.0
7.1000000000000005,1550.0,1550.0,1550.0,1550.0
7.12,1550.0,1550.0,1550.0,1550.0
7.140000000000001,1550.0,1550.0,1550.0,1550.0
7.16,1550.0,1550.0,1550.0,1550.0
7.18,1550.0,1550.0,1550.0,1550.0
7.2,1550.0,1550.0,1550.0,1550.0
7.22,1550.0,1550.0,1550.0,1550.0
7.24,1550.0,1550.0,1550.0,1550.0
7.26,1550.0,1550.0,1550.0,1550.0
7.28,1550.0,1550.0,1550.0,1550.0
7.3,1550.0,1550.0,1550.0,1550.0
7.32,1550.0,1550.0,1550.0,1550.0
7.34,1550.0,1550.0,1550.0,1550.0
7.36,1550.0,1550.0,1550.0,1550.0
7.38,1550.0,1550.0,1550.0,1550.0
7.4,1550.0,1550.0,1550.0,1550.0
7.42,1550.0,1550.0,1550.0,1550.0
7.44,1550.0,1550.0,1550.0,1550.0
7.46,1550.0,1550.0,1550.0,1550.0
7.48,1550.0,1550.0,1550.0,1550.0
7.5,1550.0,1550.0,1550.0,1550.0
7.5200000000000005,1550.0,1550.0,1550.0,1550.0
7.54,1550.0,1550.0,1550.0,1550.0
7.5600000000000005,1550.0,1550.0,1550.0,1550.0
7.58,1550.0,1550.0,1550.0,1550.0
7.6000000000000005,1550.0,1550.0,1550.0,1550.0
7.62,1550.0,1550.0,1550.0,1550.0
7.640000000000001,1550.0,1550.0,1550.0,1550.0
7.66,1550.0,1550.0,1550.0,1550.0
7.68,1550.0,1550.0,1550.0,1550.0
7.7,1550.0,1550.0,1550.0,1550.0
7.72,1550.0,1550.0,1550.0,1550.0
7.74,1550.0,1550.0,1550.0,1550.0
7.76,1550.0,1550.0,1550.0,1550.0
7.78,1550.0,1550.0,1550.0,1550.0
7.8,1550.0,1550.0,1550.0,1550.0
7.82,1550.0,1550.0,1550.0,1550.0
7.84,1550.0,1550.0,1550.0,1550.0
7.86,1550.0,1550.0,1550.0,1550.0
7.88,1550.0,1550.0,1550.0,1550.0
7.9,1550.0,1550.0,1550.0,1550.0
7.92,1550.0,1550.0,1550.0,1550.0
7.94,1550.0,1550.0,1550.0,1550.0
7.96,1550.0,1550.0,1550.0,1550.0
7.98,1550.0,1550.0,1550.0,1550.0
8.0,1550.0,1550.0,1550.0,1550.0
8.02,1550.0,1550.0,1550.0,1550.0
8.040000000000001,1550.0,1550.0,1550.0,1550.0
8.06,1550.0,1550.0,1550.0,1550.0
8.08,1550.0,1550.0,1550.0,1550.0
8.1,1550.0,1550.0,1550.0,1550.0
8.120000000000001,1550.0,1550.0,1550.0,1550.0
8.14,1550.0,1550.0,1550.0,1550.0
8.16,1550.0,1550.0,1550.0,1550.0
8.18,1550.0,1550.0,1550.0,1550.0
8.2,1550.0,1550.0,1550.0,1550.0
8.22,1550.0,1550.0,1550.0,1550.0
8.24,1550.0,1550.0,1550.0,1550.0
8.26,1550.0,1550.0,1550.0,1550.0
8.28,1550.0,1550.0,1550.0,1550.0
8.3,1550.0,1550.0,1550.0,1550.0
8.32,1550.0,1550.0,1550.0,1550.0
8.34,1550.0,1550.0,1550.0,1550.0
8.36,1550.0,1550.0,1550.0,1550.0
8.38,1550.0,1550.0,1550.0,1550.0
8.4,1550.0,1550.0,1550.0,1550.0
8.42,1550.0,1550.0,1550.0,1550.0
8.44,1550.0,1550.0,1550.0,1550.0
8.46,1550.0,1550.0,1550.0,1550.0
8.48,1550.0,1550.0,1550.0,1550.0
8.5,1550.0,1550.0,1550.0,1550.0
8.52,1550.0,1550.0,1550.0,1550.0
8.540000000000001,1550.0,1550.0,1550.0,1550.0
8.56,1550.0,1550.0,1550.0,1550.0
8.58,1550.0,1550.0,1550.0,1550.0
8.6,1550.0,1550.0,1550.0,1550.0
8.620000000000001,1550.0,1550.0,1550.0,1550.0
8.64,1550.0,1550.0,1550.0,1550.0
8.66,1550.0,1550.0,1550.0,1550.0
8.68,1550.0,1550.0,1550.0,1550.0
8.700000000000001,1550.0,1550.0,1550.0,1550.0
8.72,1550.0,1550.0,1550.0,1550.0
8.74,1550.0,1550.0,1550.0,1550.0
8.76,1550.0,1550.0,1550.0,1550.0
8.78,1550.0,1550.0,1550.0,1550.0
8.8,1550.0,1550.0,1550.0,1550.0
8.82,1550.0,1550.0,1550.0,1550.0
8.84,1550.0,1550.0,1550.0,1550.0
8.86,1550.0,1550.0,1550.0,1550.0
8.88,1550.0,1550.0,1550.0,1550.0
8.9,1550.0,1550.0,1550.0,1550.0
8.92,1550.0,1550.0,1550.0,1550.0
8.94,1550.0,1550.0,1550.0,1550.0
8.96,1550.0,1550.0,1550.0,1550.0
8.98,1550.0,1550.0,1550.0,1550.0
9.0,1550.0,1550.0,1550.0,1550.0
9.02,1550.0,1550.0,1550.0,1550.0
9.040000000000001,1550.0,1550.0,1550.0,1550.0
9.06,1550.0,1550.0,1550.0,1550.0
9.08,1550.0,1550.0,1550.0,1550.0
9.1,1550.0,1550.0,1550.0,1550.0
9.120000000000001,1550.0,1550.0,1550.0,1550.0
9.14,1550.0,1550.0,1550.0,1550.0
9.16,1550.0,1550.0,1550.0,1550.0
9.18,1550.0,1550.0,1550.0,1550.0
9.200000000000001,1550.0,1550.0,1550.0,1550.0
9.22,1550.0,1550.0,1550.0,1550.0
9.24,1550.0,1550.0,1550.0,1550.0
9.26,1550.0,1550.0,1550.0,1550.0
9.28,1550.0,1550.0,1550.0,1550.0
9.3,1550.0,1550.0,1550.0,1550.0
9.32,1550.0,1550.0,1550.0,1550.0
9.34,1550.0,1550.0,1550.0,1550.0
9.36,1550.0,1550.0,1550.0,1550.0
9.38,1550.0,1550.0,1550.0,1550.0
9.4,1550.0,1550.0,1550.0,1550.0
9.42,1550.0,1550.0,1550.0,1550.0
9.44,1550.0,1550.0,1550.0,1550.0
9.46,1550.0,1550.0,1550.0,1550.0
9.48,1550.0,1550.0,1550.0,1550.0
9.5,1550.0,1550.0,1550.0,1550.0
9.52,1550.0,1550.0,1550.0,1550.0
9.540000000000001,1550.0,1550.0,1550.0,1550.0
9.56,1550.0,1550.0,1550.0,1550.0
9.58,1550.0,1550.0,1550.0,1550.0
9.6,1550.0,1550.0,1550.0,1550.0
9.620000000000001,1550.0,1550.0,1550.0,1550.0
9.64,1550.0,1550.0,1550.0,1550.0
9.66,1550.0,1550.0,1550.0,1550.0
9.68,1550.0,1550.0,1550.0,1550.0
9.700000000000001,1550.0,1550.0,1550.0,1550.0
9.72,1550.0,1550.0,1550.0,1550.0
9.74,1550.0,1550.0,1550.0,1550.0
9.76,1550.0,1550.0,1550.0,1550.0
9.78,1550.0,1550.0,1550.0,1550.0
9.8,1550.0,1550.0,1550.0,1550.0
9.82,1550.0,1550.0,1550.0,1550.0
9.84,1550.0,1550.0,1550.0,1550.0
9.86,1550.0,1550.0,1550.0,1550.0
9.88,1550.0,1550.0,1550.0,1550.0
9.9,1550.0,1550.0,1550.0,1550.0
9.92,1550.0,1550.0,1550.0,1550.0
9.94,1550.0,1550.0,1550.0,1550.0
9.96,1550.0,1550.0,1550.0,1550.0
9.98,1550.0,1550.0,1550.0,1550.0
10.0,1550.0,1550.0,1550.0,1550.0
10.02,1550.0,1550.0,1550.0,1550.0
10.040000000000001,1550.0,1550.0,1550.0,1550.0
10.06,1550.0,1550.0,1550.0,1550.0
10.08,1550.0,1550.0,1550.0,1550.0
10.1,1550.0,1550.0,1550.0,1550.0
10.120000000000001,1550.0,1550.0,1550.0,1550.0
10.14,1550.0,1550.0,1550.0,1550.0
10.16,1550.0,1550.0,1550.0,1550.0
10.18,1550.0,1550.0,1550.0,1550.0
10.200000000000001,1550.0,1550.0,1550.0,1550.0
10.22,1550.0,1550.0,1550.0,1550.0
10.24,1550.0,1550.0,1550.0,1550.0
10.26,1550.0,1550.0,1550.0,1550.0
10.28,1550.0,1550.0,1550.0,1550.0
10.3,1550.0,1550.0,1550.0,1550.0
10.32,1550.0,1550.0,1550.0,1550.0
10.34,1550.0,1550.0,1550.0,1550.0
10.36,1550.0,1550.0,1550.0,1550.0
10.38,1550.0,1550.0,1550.0,1550.0
10.4,1550.0,1550.0,1550.0,1550.0
10.42,1550.0,1550.0,1550.0,1550.0
10.44,1550.0,1550.0,1550.0,1550.0
10.46,1550.0,1550.0,1550.0,1550.0
10.48,1550.0,1550.0,1550.0,1550.0
10.5,1550.0,1550.0,1550.0,1550.0
10.52,1550.0,1550.0,1550.0,1550.0
10.540000000000001,1550.0,1550.0,1550.0,1550.0
10.56,1550.0,1550.0,1550.0,1550.0
10.58,1550.0,1550.0,1550.0,1550.0
10.6,1550.0,1550.0,1550.0,1550.0
10.620000000000001,1550.0,1550.0,1550.0,1550.0
10.64,1550.0,1550.0,1550.0,1550.0
10.66,1550.0,1550.0,1550.0,1550.0
10.68,1550.0,1550.0,1550.0,1550.0
10.700000000000001,1550.0,1550.0,1550.0,1550.0
10.72,1550.0,1550.0,1550.0,1550.0
10.74,1550.0,1550.0,1550.0,1550.0
10.76,1550.0,1550.0,1550.0,1550.0
10.78,1550.0,1550.0,1550.0,1550.0
10.8,1550.0,1550.0,1550.0,1550.0
10.82,1550.0,1550.0,1550.0,1550.0
10.84,1550.0,1550.0,1550.0,1550.0
10.86,1550.0,1550.0,1550.0,1550.0
10.88,1550.0,1550.0,1550.0,1550.0
10.9,1550.0,1550.0,1550.0,1550.0
10.92,1550.0,1550.0,1550.0,1550.0
10.94,1550.0,1550.0,1550.0,1550.0
10.96,1550.0,1550.0,1550.0,1550.0
10.98,1550.0,1550.0,1550.0,1550.0
11.0,1550.0,1550.0,1550.0,1550.0
11.02,1550.0,1550.0,1550.0,1550.0
11.040000000000001,1550.0,1550.0,1550.0,1550.0
11.06,1550.0,1550.0,1550.0,1550.0
11.08,1550.0,1550.0,1550.0,1550.0
11.1,1550.0,1550.0,1550.0,1550.0
11.120000000000001,1550.0,1550.0,1550.0,1550.0
11.14,1550.0,1550.0,1550.0,1550.0
11.16,1550.0,1550.0,1550.0,1550.0
11.18,1550.0,1550.0,1550.0,1550.0
11.200000000000001,1550.0,1550.0,1550.0,1550.0
11.22,1550.0,1550.0,1550.0,1550.0
11.24,1550.0,1550.0,1550.0,1550.0
11.26,1550.0,1550.0,1550.0,1550.0
11.28,1550.0,1550.0,1550.0,1550.0
11.3,1550.0,1550.0,1550.0,1550.0
11.32,1550.0,1550.0,1550.0,1550.0
